metric,metric_label,region,window,states,climate,n_winters,n_stations,r,r2,signed_r2,bh_r_mean,bh_r_sd,bh_r2_mean,bh_r2_sd,sig_2sigma,sig_2sigma_cal,p_perm,mean_nino,mean_nina,n_nino,n_nina,r2_phase,r2_index,r2_strength_gain,r2_within_nino,r2_within_nina,slope_within_nino,fdr_significant,n_tests
mean_swe,Base (mean SWE in window),Central Cascades (Stevens/Snoqualmie),Midwinter,WA,maritime,45,19,-0.27335348645850205,0.07472212855901847,-0.07472212855901847,-0.27430709844891127,0.06178769486273901,0.07906210349591164,0.03389760659528928,True,True,0.0651869626074785,-0.3081527783274185,0.24461682889270642,15,16,0.08207211495327726,0.07472212855901847,-0.007349986394258795,0.04835577175696166,0.2125261694868531,0.2937145230854743,False,944
days_with_base,Days per 30 with a skiable base,Beartooth & Absaroka (Red Lodge),Holidays,MT+WY,continental,53,11,-0.25530150557773745,0.06517885875025951,-0.06517885875025951,-0.25538704754833136,0.05793161235695847,0.06857861576573057,0.029589966879116105,True,True,0.0661867626474705,-0.23553078940603467,0.1359100848922805,18,19,0.08136647489443305,0.06517885875025951,-0.016187616144173536,0.008897655659360213,0.06040792964476957,0.09968888710095226,False,944
new_snow_in_total,Total new snow in the window (in),Central Oregon (Mt Bachelor),Early season,OR,transitional,46,9,-0.271667298532655,0.07380312109203069,-0.07380312109203069,-0.27203648502154,0.061015915321295106,0.07772679110537,0.0331971102687541,True,True,0.06798640271945611,-0.29311839487751284,0.29055381919317336,15,16,0.06732535706164078,0.07380312109203069,0.00647776403038991,0.004707410999547257,0.0010103858156237158,-0.08473569143892778,False,944
new_snow_in_total,Total new snow in the window (in),Bridger Range (Bridger Bowl),Holidays,MT,continental,50,6,-0.2664091109244152,0.07097381438353736,-0.07097381438353736,-0.2682903778811017,0.0606574110385477,0.07565904837748368,0.032547599457642545,True,True,0.0683863227354529,-0.4420769279536902,0.011323387789299366,18,16,0.1102316217531617,0.07097381438353736,-0.03925780736962434,0.0015967344760374452,0.014376841697555159,-0.055681331325607514,False,944
mean_swe,Base (mean SWE in window),Blue Mtns (Anthony Lakes),Spring,OR,transitional,48,18,-0.2657145450608292,0.07060421945688343,-0.07060421945688343,-0.26603145626898256,0.07170276115220721,0.07591402168144605,0.038150379935657425,True,False,0.0691861627674465,-0.29386241949766345,0.3741718848958321,16,16,0.10764545290542493,0.07060421945688343,-0.0370412334485415,0.14902376651685584,0.22438906227887764,0.5109911543014624,False,944
days_with_base,Days per 30 with a skiable base,Blue Mtns (Anthony Lakes),Spring,OR,transitional,48,18,-0.26557133248817766,0.0705281326395462,-0.0705281326395462,-0.2650463823201805,0.06569670769571882,0.07456564218307202,0.034825349410193274,True,True,0.06978604279144171,-0.2587532842897833,0.2938874131704666,16,16,0.10862224142087296,0.0705281326395462,-0.038094108781326755,0.07605977143236241,0.2170171076397532,0.35172890957521524,False,944
days_with_base,Days per 30 with a skiable base,Snowy Range & Sierra Madre,Holidays,WY,continental,48,13,-0.2601760568648441,0.06769158056573858,-0.06769158056573858,-0.2606652389659622,0.056492726868160016,0.07113779499418273,0.02945138029785553,True,True,0.07018596280743851,-0.2742728123628815,0.2745548634454581,16,16,0.08752491005667706,0.06769158056573858,-0.01983332949093848,0.0014839087985923111,0.08824414467068128,-0.035577837404027306,False,944
new_snow_in_total,Total new snow in the window (in),Beartooth & Absaroka (Red Lodge),Spring,MT+WY,continental,53,11,-0.24831909222887663,0.06166237156537334,-0.06166237156537334,-0.24661139845877933,0.06744601786993398,0.06536614717630629,0.03326591357476048,True,False,0.07118576284743051,-0.25193314903992403,0.23170866491047606,18,19,0.059894851922318915,0.06166237156537334,0.0017675196430544243,0.002529955098892602,0.0651379942200306,0.047572799390094456,False,944
mean_swe,Base (mean SWE in window),Missoula ranges (Montana Snowbowl),Holidays,MT,transitional,46,7,-0.26843759601693196,0.07205874295534956,-0.07205874295534956,-0.27029680626828984,0.05707222535246486,0.07631760238551993,0.03085288047879075,True,True,0.07118576284743051,-0.3518232564578086,0.17666114658232218,15,16,0.07518087714098565,0.07205874295534956,-0.0031221341856360885,0.0026384562713727276,0.0021131597109243427,-0.05268884839437937,False,944
new_snow_in_total,Total new snow in the window (in),Black Hills (Terry Peak),Midwinter,SD,continental,26,3,-0.35741713836277683,0.12774701079543635,-0.12774701079543635,-0.3557180939805383,0.08669934584405896,0.1340521389549348,0.06168105210601631,True,True,0.07138572285542892,-0.18712169434782236,0.5309323103331771,9,10,0.22837194915543302,0.12774701079543635,-0.10062493835999667,0.020244862569758278,0.1829676268403055,-0.2041630359332176,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Selkirks (Schweitzer),Spring,ID,transitional,44,7,-0.27315274962979824,0.07461242463031924,-0.07461242463031924,-0.27228767026667894,0.05911673104967333,0.07763536326925508,0.03219351394259478,True,True,0.07178564287142572,-0.3778712811114099,0.2298541157918807,14,16,0.08664961978863295,0.07461242463031924,-0.01203719515831371,0.0023699305721174646,0.002305194352886587,0.04965679334320542,False,944
new_snow_in_total,Total new snow in the window (in),Bighorn Mtns (Meadowlark),Midwinter,WY,continental,48,13,-0.2625782455096738,0.06894733501493852,-0.06894733501493852,-0.26176445002876075,0.06906119454028649,0.07329007589019089,0.036155531214334694,True,False,0.07178564287142572,-0.23365336124572533,0.1949293108825122,16,16,0.05138992636111195,0.06894733501493852,0.017557408653826573,0.09219106077486457,0.00011244402006554961,-0.35235566273259245,False,944
new_snow_in_total,Total new snow in the window (in),Blue Mtns (Anthony Lakes),Early season,OR,transitional,48,18,-0.2665865326760503,0.07106837940423884,-0.07106837940423884,-0.26740869020422053,0.06462958208017847,0.07568439047659532,0.034565023785013374,True,True,0.07258548290341932,-0.27970590285159114,0.33362616691195357,16,16,0.10181847742365069,0.07106837940423884,-0.03075009801941185,0.09491095395354261,0.05253475418686757,0.3704783844635783,False,944
mean_swe,Base (mean SWE in window),Bitterroots (Lost Trail),Early season,MT+ID,transitional,59,12,-0.2338125093889258,0.05466828954674652,-0.05466828954674652,-0.232278203267128,0.05898049975082286,0.057431863063862054,0.02739976901983685,True,False,0.07338532293541292,-0.17662430673576998,0.29890901845035667,20,22,0.06853776764478547,0.05466828954674652,-0.013869478098038956,0.01657353187942925,0.053420808643896166,0.1928829759084519,False,944
new_snow_in_total,Total new snow in the window (in),Jemez (Pajarito),Midwinter,NM,continental,46,7,0.26675084149361356,0.07115601143755095,0.07115601143755095,0.2673599640803553,0.06621097030678232,0.07586524298201448,0.03540432528589358,True,False,0.07398520295940812,0.4518659365204755,-0.26814344795348316,15,16,0.12382538962061085,0.07115601143755095,-0.0526693781830599,0.09742893697553962,0.006227555492670562,-0.3448534907083707,False,944
mean_swe,Base (mean SWE in window),Markagunt (Brian Head),Spring,UT,continental,46,8,0.26623255247560884,0.07087977199767781,0.07087977199767781,0.2663993435069123,0.06726763737077011,0.07549354525835929,0.035840108869668395,True,False,0.07538492301539693,0.39661058700266616,-0.06571822845644938,15,16,0.09994191724853385,0.07087977199767781,-0.029062145250856042,0.018495906617976197,0.012928865834492079,0.2224745525565318,False,944
mean_swe,Base (mean SWE in window),North Cascades (Mt Baker),Midwinter,WA,maritime,31,7,-0.32241161968790794,0.10394925250978018,-0.10394925250978018,-0.3233146606867246,0.07270295091646987,0.10981808888693448,0.0470118598129641,True,True,0.07538492301539693,-0.5040238170046106,0.2050696775857741,10,13,0.12953205053671046,0.10394925250978018,-0.02558279802693028,0.009099802657900034,0.132103150664986,0.15305557294219296,False,944
new_snow_in_total,Total new snow in the window (in),Markagunt (Brian Head),Early season,UT,continental,46,8,0.26300346741793906,0.06917082387385894,0.06917082387385894,0.2589832113272896,0.08154629033729315,0.07372210121716964,0.042238240286759404,True,False,0.07778444311137772,0.34681581446211046,-0.19073284798935658,15,16,0.06976310384239537,0.06917082387385894,-0.0005922799685364327,0.03929343221209441,0.003227298977602754,0.3683854053471652,False,944
mean_depth,Base (mean snow depth),Wind River Range,Midwinter,WY,continental,28,21,-0.3336082866405403,0.11129448891523691,-0.11129448891523691,-0.34098937281269903,0.091735556044768,0.12468916461404062,0.06256169944065929,True,False,0.07798440311937613,-0.36696013935075505,0.06010086679276455,9,12,0.10607203664168297,0.11129448891523691,0.005222452273553946,0.4215797609988115,0.11043014401845232,-0.44524161247729893,False,944
days_with_base,Days per 30 with a skiable base,Madison & Gallatin (Big Sky),Early season,MT,continental,60,5,-0.22878111583469007,0.052340798962565875,-0.052340798962565875,-0.23162781379806266,0.08004925332367144,0.06005932708254731,0.037083267087058634,True,False,0.07938412317536493,-0.1266043886220149,0.22725064017668367,20,22,0.07495308668790679,0.052340798962565875,-0.022612287725340914,0.016124216019559965,0.021263509840330302,0.13391687544520164,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Jemez (Pajarito),Midwinter,NM,continental,46,7,0.2586012648470063,0.0668746141804715,0.0668746141804715,0.25864485528804526,0.06389642541340845,0.07097991434758515,0.03305296340894882,True,False,0.07938412317536493,0.3793689139983064,-0.2817041969350209,15,16,0.10001386962117009,0.0668746141804715,-0.033139255440698595,0.061385963007648765,0.0015611268425530147,-0.2543418440095095,False,944
mean_swe,Base (mean SWE in window),Central Oregon (Mt Bachelor),Early season,OR,transitional,46,9,-0.2611563604921277,0.06820264462549416,-0.06820264462549416,-0.26143729254156095,0.06200175169569097,0.07219367514479583,0.032419140192311166,True,True,0.07998400319936012,-0.20142671051723132,0.3057716622154273,15,16,0.055570913842508673,0.06820264462549416,0.01263173078298549,0.041285944721681914,0.00024976712326865583,-0.25190908557040115,False,944
mean_swe,Base (mean SWE in window),N Sangre de Cristo (Taos),Early season,NM+CO,continental,47,7,0.25733462731763124,0.06622111041670416,0.06622111041670416,0.25775642159124346,0.060928029793805766,0.07015059768607772,0.03140918186851208,True,True,0.08058388322335533,0.3606396149254359,-0.22650415837354465,16,16,0.08621535391443391,0.06622111041670416,-0.019994243497729755,0.0094957702891874,0.0017702258814465929,0.11460568192906426,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),N Sangre de Cristo (Taos),Spring,NM+CO,continental,47,7,0.25767997763416484,0.06639897087354368,0.06639897087354368,0.2576641792189219,0.07201221491147886,0.07157658834901771,0.03710993649780561,True,False,0.08058388322335533,0.2370929714172288,-0.12634396246338264,16,16,0.05156655748467176,0.06639897087354368,0.014832413388871923,0.002585866750653951,7.588379651405788e-06,0.05755069562269452,False,944
mean_swe,Base (mean SWE in window),Park Range (Steamboat),Midwinter,CO,continental,47,15,-0.2579886627686697,0.06655815011716638,-0.06655815011716638,-0.25935255599851076,0.048426470846842144,0.06960887138164071,0.025119057984231752,True,True,0.08198360327934413,-0.2809224137853249,0.33146977232621944,16,16,0.074542703552683,0.06655815011716638,-0.007984553435516614,0.019922040885659017,0.004476202261627021,-0.10757324545776047,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Bitterroots (Lost Trail),Early season,MT+ID,transitional,59,12,-0.2278562237173793,0.0519184586867444,-0.0519184586867444,-0.2299599524319301,0.07041278298643482,0.05783953973039032,0.03238424045232073,True,False,0.08298340331933614,-0.19804332597342475,0.22185353758925605,20,22,0.04723230423065816,0.0519184586867444,0.004686154456086236,0.0061303064752071465,0.13312201774433075,0.13521585776470413,False,944
days_with_base,Days per 30 with a skiable base,Bridger Range (Bridger Bowl),Spring,MT,continental,46,4,-0.26262150578696947,0.06897005530181524,-0.06897005530181524,-0.2633553089453481,0.06010731959974858,0.07296890861916606,0.03165916344613713,True,True,0.08318336332733453,-0.27585001141124527,0.10131864483907471,15,16,0.05104045882450703,0.06897005530181524,0.017929596477308213,0.06008025275446893,0.0003363127971836058,-0.24789423810592157,False,944
new_snow_in_total,Total new snow in the window (in),San Francisco Peaks (AZ Snowbowl),Midwinter,AZ,continental,46,5,0.25648937934050003,0.06578680171447493,0.06578680171447493,0.25799282142448393,0.07334331758639932,0.07193953814114509,0.03784409887349426,True,False,0.08358328334333133,0.34986252571877074,-0.21290017608209835,15,16,0.06189008560981357,0.06578680171447493,0.0038967161046613574,0.029901779050567442,0.04122782454718592,0.23784730912593116,False,944
mean_depth,Base (mean snow depth),Tetons (Jackson/Targhee),Spring,WY+ID,intermountain,24,9,-0.3609801888816931,0.13030669676506282,-0.13030669676506282,-0.3622590605843147,0.08151013514649655,0.1378755291070303,0.05905556997254074,True,True,0.08418316336732654,-0.3913662311015781,0.3562057256863002,9,9,0.13586225043228728,0.13030669676506282,-0.005555553667224461,0.005220104297184449,0.11321409247667047,0.07513047023315467,False,944
days_with_base,Days per 30 with a skiable base,Markagunt (Brian Head),Spring,UT,continental,46,8,0.2563463821868536,0.06571346766028843,0.06571346766028843,0.25854968494616815,0.05776340788282044,0.0701845508759999,0.02986942181904046,True,True,0.08418316336732654,0.30281330037609566,0.011648277203415582,15,16,0.11314687832939274,0.06571346766028843,-0.04743341066910431,0.13136004027936424,0.0009331545460181337,0.36789601289969087,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Elk Mtns (Aspen/Crested Butte),Midwinter,CO,continental,46,11,-0.2605474720996652,0.06788498521752583,-0.06788498521752583,-0.2590055320109722,0.06657936115108898,0.07151667694357387,0.03448884571177691,True,False,0.08578284343131373,-0.18592893426829118,0.11938341169690003,15,16,0.026852568674393007,0.06788498521752583,0.04103241654313282,0.024744181822272476,0.2844526904118998,-0.16712995380708998,False,944
mean_depth,Base (mean snow depth),W Central Idaho (Brundage/Tamarack),Spring,ID,intermountain,25,9,-0.3484323020335284,0.12140506910038394,-0.12140506910038394,-0.3479104626638137,0.07839327356460532,0.12718719537112394,0.0545476801511855,True,True,0.08618276344731053,-0.36322700220498677,0.46119305909154484,9,9,0.1628474809513345,0.12140506910038394,-0.04144241185095056,0.06107678282336886,0.15309113896166715,0.3234318867898181,False,944
days_with_base,Days per 30 with a skiable base,Tetons (Jackson/Targhee),Holidays,WY+ID,intermountain,46,10,-0.258335848486919,0.06673741061345637,-0.06673741061345637,-0.2607279613167105,0.048119709899881236,0.07029457629321682,0.02509230772269513,True,True,0.08658268346330734,-0.3388811849869529,0.1254378219046043,15,16,0.10790544163150739,0.06673741061345637,-0.04116803101805103,0.0013034941055148994,0.02150513212400868,0.025386944026800164,False,944
mean_swe,Base (mean SWE in window),Snowy Range & Sierra Madre,Midwinter,WY,continental,48,15,-0.24816761706535329,0.061587166159895824,-0.061587166159895824,-0.24844808131731852,0.048200900586522,0.06404977592760869,0.023950842536976408,True,True,0.08718256348730254,-0.264406077118423,0.27749290479848027,16,16,0.06062000656976574,0.061587166159895824,0.0009671595901300858,0.015084618240631106,0.00968500224039439,-0.09335778023159938,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Sawtooth & Smoky (Sun Valley),Early season,ID,intermountain,46,19,-0.25156332408302423,0.06328410602370067,-0.06328410602370067,-0.25136674964322303,0.05862734261231862,0.06662240812798095,0.02947392910535631,True,True,0.08838232353529295,-0.26810564840804046,0.31069829806725435,15,16,0.07569910113269629,0.06328410602370067,-0.012414995108995616,0.0010773349688612272,0.05549196708867586,-0.034547714957500024,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Mt Hood,Spring,OR,maritime,48,10,-0.2441764039235668,0.05962211623304484,-0.05962211623304484,-0.2434320651324534,0.05468653286438151,0.062249787211378124,0.026624911260220346,True,True,0.08878224355128975,-0.1550943520011892,0.18990272361588884,16,16,0.03889804714456124,0.05962211623304484,0.0207240690884836,0.0643365840846341,0.0006015757967473043,-0.2592758235852748,False,944
days_with_base,Days per 30 with a skiable base,Wind River Range,Spring,WY,continental,48,21,-0.24640411591190037,0.06071498833832523,-0.06071498833832523,-0.24585293882893175,0.06864255716261561,0.0651554681846454,0.03375194881432397,True,False,0.08878224355128975,-0.22269900092371445,0.13751774875464712,16,16,0.058278100209775086,0.06071498833832523,0.002436888128550148,0.000308043872449925,0.0633258989598306,0.01697832964820616,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Blue Mtns (Anthony Lakes),Early season,OR,transitional,48,18,-0.25189007350292125,0.06344860912930707,-0.06344860912930707,-0.252260043686711,0.0515019564053357,0.06628758115439845,0.025983771545522137,True,True,0.08898220355928814,-0.18903407380848664,0.13842852279136986,16,16,0.05809418029643321,0.06344860912930707,0.0053544288328738615,0.08064782526557462,0.14617418739908639,0.18798747578420644,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Central Cascades (Stevens/Snoqualmie),Early season,WA,maritime,45,19,-0.2608034990323728,0.06801846510752889,-0.06801846510752889,-0.2608033064710343,0.06466858805031901,0.07220039094664608,0.03373156317667283,True,True,0.08918216356728655,-0.3002124607903911,0.2457471261608966,15,16,0.07815951265925125,0.06801846510752889,-0.010141047551722362,0.0018239772387166613,0.02092959930730951,-0.059838319694374996,False,944
mean_depth,Base (mean snow depth),Mt Hood,Early season,OR,maritime,30,10,-0.3161577328790824,0.09995571205924121,-0.09995571205924121,-0.3154125878965291,0.07761692297949223,0.10550948733639012,0.048962709083054445,True,True,0.08978204359128174,-0.5024788274017185,0.21312836516280886,10,12,0.1198366153480771,0.09995571205924121,-0.01988090328883589,0.021161487768995672,0.014383582474211561,-0.2064159000623989,False,944
mean_depth,Base (mean snow depth),S Washington Cascades (Crystal/White Pass),Midwinter,WA,maritime,29,21,-0.3212946121610684,0.10323022780373137,-0.10323022780373137,-0.32223998811627064,0.07826604528274599,0.10996418378537509,0.050440899003639135,True,True,0.09058188362327535,-0.4734516801670837,0.33505481513702,10,12,0.1493475937956179,0.10323022780373137,-0.04611736599188654,0.11897001625515306,0.28941341626507205,0.530460884179541,False,944
mean_swe,Base (mean SWE in window),Tetons (Jackson/Targhee),Holidays,WY+ID,intermountain,46,10,-0.24816652901891187,0.061586626125294426,-0.061586626125294426,-0.249234820875675,0.052304771560780484,0.06485378506495523,0.02607234074178845,True,True,0.09098180363927215,-0.3652140698876956,0.14331020780649426,15,16,0.08603598850519978,0.061586626125294426,-0.024449362379905352,0.0029169773688927105,0.010236810548443826,-0.04940812652462297,False,944
mean_depth,Base (mean snow depth),Black Hills (Terry Peak),Spring,SD,continental,23,3,-0.363861464199606,0.13239516512948118,-0.13239516512948118,-0.36469329978788345,0.08140729895058466,0.1396283512326049,0.05937739296221484,True,True,0.09098180363927215,-0.32278378373081307,0.4865520421549602,8,9,0.1643391982262732,0.13239516512948118,-0.031944033096792,0.006142349999482986,0.06836373212533678,-0.1064785713320722,False,944
mean_depth,Base (mean snow depth),Jemez (Pajarito),Holidays,NM,continental,25,7,0.34206615083314285,0.11700925154580243,0.11700925154580243,0.3405226511773966,0.10271396686970252,0.1265058349549933,0.06995286462283677,True,False,0.09158168366326734,0.4739740842520338,-0.12511810968747109,9,9,0.16930110748633886,0.11700925154580243,-0.05229185594053644,0.41753163417736877,0.03716369016909164,0.5256021523415452,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),San Juans (Telluride/Purgatory),Holidays,CO,continental,46,18,-0.25164709223935205,0.06332625903252097,-0.06332625903252097,-0.2498091466817311,0.06095872041500163,0.06612057536048899,0.030456091859363557,True,True,0.09238152369526095,-0.23142672225626068,0.34458201257351606,15,16,0.07998252703521413,0.06332625903252097,-0.016656268002693167,0.08646291918287725,0.0024956020006915926,-0.27031160483322636,False,944
new_snow_in_total,Total new snow in the window (in),Selkirks (Schweitzer),Spring,ID,transitional,44,7,-0.25127010115883885,0.06313666373637311,-0.06313666373637311,-0.25127568968468594,0.05472550814099652,0.06613435346780486,0.02750237960294759,True,True,0.09238152369526095,-0.32543106634315466,0.2263712525679471,14,16,0.06580646021053349,0.06313666373637311,-0.0026697964741603797,0.0017146652380747932,0.00019054454771202554,-0.0429167407959533,False,944
new_snow_in_total,Total new snow in the window (in),Coeur d'Alenes (Silver/Lookout),Holidays,ID+MT,transitional,44,7,-0.2533772065280119,0.06420000878793879,-0.06420000878793879,-0.25423495505211285,0.06763395588882924,0.06920976435952193,0.03438983147078617,True,False,0.09258148370325935,-0.3231824257414527,0.3112606097961249,15,16,0.08481141492688826,0.06420000878793879,-0.020611406138949476,0.02450352537958085,0.042321854070009976,0.2037993046135599,False,944
mean_swe,Base (mean SWE in window),Bighorn Mtns (Meadowlark),Midwinter,WY,continental,48,13,-0.24360388643692468,0.0593428534871741,-0.0593428534871741,-0.24069925254901692,0.07778762016222097,0.0639870440281574,0.03744684406122685,True,False,0.09318136372725455,-0.2811372119623217,0.1368384373303746,16,16,0.06122637927123398,0.0593428534871741,-0.0018835257840598765,0.07416086263697096,0.02440959836541953,-0.28630576233948274,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Elk Mtns (Aspen/Crested Butte),Holidays,CO,continental,46,11,-0.24980901928828247,0.062404546117773484,-0.062404546117773484,-0.2508498385012095,0.04599939035087809,0.06504158538873536,0.02307787928134373,True,True,0.09398120375924815,-0.2734458325456068,0.2441111619072232,15,16,0.07198442162967689,0.062404546117773484,-0.009579875511903403,0.15922572762884274,0.017198420296564033,-0.2517406990104252,False,944
new_snow_in_total,Total new snow in the window (in),Mt Hood,Holidays,OR,maritime,48,10,-0.2442445291166588,0.05965539000341839,-0.05965539000341839,-0.24318640763593535,0.06507721888077717,0.06337467327612789,0.031651790157107326,True,False,0.09418116376724656,-0.34213692694919345,0.3104173798039814,16,16,0.08661110299847574,0.05965539000341839,-0.02695571299505735,0.1539725810061487,0.042581288428249216,0.30053876307228994,False,944
new_snow_in_total,Total new snow in the window (in),White Mtns AZ (Sunrise Park),Holidays,AZ,continental,46,7,0.2552628774346257,0.06515913659620476,0.06515913659620476,0.25649321612466963,0.0593190050614143,0.06930751427945257,0.030429844771035417,True,True,0.09438112377524495,0.41311844523914715,-0.04846249192836055,15,16,0.12128405743976256,0.06515913659620476,-0.0561249208435578,0.06956095410895426,0.049649962933286995,-0.2727562372796811,False,944
new_snow_in_total,Total new snow in the window (in),Black Hills (Terry Peak),Early season,SD,continental,26,3,-0.3371588763789343,0.11367610792110552,-0.11367610792110552,-0.3389059649840768,0.07713046170359131,0.12080636122439747,0.05227994710664599,True,True,0.09438112377524495,-0.35050865131157977,0.6456335866469333,9,10,0.25191434038072225,0.11367610792110552,-0.13823823245961672,0.033698792096930164,0.1153405654620931,-0.15986516492479375,False,944
days_with_base,Days per 30 with a skiable base,Front Range (Winter Park/Loveland/A-Basin),Early season,CO,continental,47,6,-0.2433989907835777,0.05924306871446415,-0.05924306871446415,-0.2449978841350075,0.03251942352369128,0.06108147613694377,0.015934379913189106,True,True,0.09478104379124175,-0.21884957823455736,0.3592092408830797,16,16,0.14629538214079518,0.05924306871446415,-0.08705231342633103,0.01890644116927684,0.1318550754760851,0.025618265222325534,False,944
new_snow_in_total,Total new snow in the window (in),Central Oregon (Mt Bachelor),Midwinter,OR,transitional,46,9,-0.248418771162817,0.061711885866044036,-0.061711885866044036,-0.24731570424042593,0.07963575730310925,0.06750691140517755,0.03939034680027621,True,False,0.09478104379124175,-0.23207746494746656,0.3302271429264597,15,16,0.06965335186422539,0.061711885866044036,-0.007941465998181352,0.09932647208720626,0.3592929678685368,0.4329782235316955,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Missoula ranges (Montana Snowbowl),Holidays,MT,transitional,46,7,-0.25296797693319284,0.06399279735367239,-0.06399279735367239,-0.2531724372810348,0.07134585525031982,0.06918651406021908,0.03612560812724676,True,False,0.09498100379924015,-0.29487961815200786,0.24402864092563697,15,16,0.07770583621782967,0.06399279735367239,-0.013713038864157284,0.006298069092487203,0.011727483278924124,0.10044299500050169,False,944
mean_depth,Base (mean snow depth),Central Cascades (Stevens/Snoqualmie),Midwinter,WA,maritime,28,21,-0.32712511509223924,0.10701084092411077,-0.10701084092411077,-0.32783489911896924,0.09610216399553717,0.11671134700496986,0.06301128647718313,True,False,0.09518096380723855,-0.48129238235361715,0.3309300698466362,9,12,0.15820445844759357,0.10701084092411077,-0.051193617523482796,0.1040256365978173,0.1546971733570427,0.5127288739450401,False,944
mean_swe,Base (mean SWE in window),Central Oregon (Mt Bachelor),Holidays,OR,transitional,46,9,-0.24283123356630185,0.05896700799533184,-0.05896700799533184,-0.24362792678660763,0.05946005072887897,0.06289006434302151,0.028972257771406603,True,True,0.09538092381523695,-0.30268008906066224,0.25385771759320586,15,16,0.06106421843331755,0.05896700799533184,-0.0020972104379857123,0.02114499403303256,0.03142036443466804,0.1492676355347874,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),North Cascades (Mt Baker),Holidays,WA,maritime,31,8,-0.3058085459314406,0.093518866764702,-0.093518866764702,-0.3000253984580193,0.08915093612897305,0.09796312913256547,0.053495090270001135,True,False,0.09538092381523695,-0.1802546069488184,0.17412730423221057,10,13,0.050772025509963625,0.093518866764702,0.04274684125473838,0.17790698380253334,0.16971339958451157,-0.36667664656906795,False,944
mean_swe,Base (mean SWE in window),Black Hills (Terry Peak),Spring,SD,continental,26,3,-0.3309365638075136,0.1095190092647245,-0.1095190092647245,-0.3314325803743578,0.06814178158058547,0.11449085773058136,0.045168813001118656,True,True,0.09558088382323535,-0.2825211110409692,0.46213810513587,9,10,0.1896502605777991,0.1095190092647245,-0.0801312513130746,0.005729346524913908,0.036820247253475276,-0.1032496313067397,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Tushar Mtns (Eagle Point),Spring,UT,continental,47,7,0.2449363336187932,0.05999380752661676,0.05999380752661676,0.24299554285120467,0.07524401522190638,0.06470849567226612,0.0365679206503029,True,False,0.09598080383923216,0.20613026029263518,-0.03548467132240752,16,16,0.08157487027403254,0.05999380752661676,-0.02158106274741578,0.019309981659203838,0.24558473853038187,0.16401757290422483,False,944
days_with_base,Days per 30 with a skiable base,Gore & Tenmile (Vail/Summit/Copper),Holidays,CO,continental,48,13,-0.24480946665581632,0.059931674964305244,-0.059931674964305244,-0.24938973185388832,0.03893083759099689,0.0637108484696909,0.019417902295331982,True,True,0.09618076384723055,-0.290713988087819,0.3791340800015834,16,16,0.11522581610196048,0.059931674964305244,-0.05529414113765523,0.0005144737980346332,0.12424320909048814,0.0076413346475796215,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Bridger Range (Bridger Bowl),Holidays,MT,continental,50,6,-0.2352920196560423,0.055362334513819396,-0.055362334513819396,-0.2376420136143075,0.060340860156987135,0.06011474603914779,0.028679047021851523,True,False,0.09658068386322735,-0.409705807373996,0.013240280521932032,18,16,0.09161041192070696,0.055362334513819396,-0.03624807740688756,7.10423036562659e-06,6.204989576562009e-05,-0.003667850002337333,False,944
new_snow_in_total,Total new snow in the window (in),White Mtns AZ (Sunrise Park),Early season,AZ,continental,46,7,0.24941632049671683,0.062208500930120966,0.062208500930120966,0.24697955154440496,0.07293166671005287,0.06631792689018162,0.03602526067486973,True,False,0.09678064387122576,0.3292459813164124,-0.1299139097338014,15,16,0.06771816200741965,0.062208500930120966,-0.00550966107729868,0.10587869835091755,0.00033586717812284823,0.4472431303772194,False,944
mean_swe,Base (mean SWE in window),Bridger Range (Bridger Bowl),Spring,MT,continental,50,6,-0.23837073885532187,0.05682060914243205,-0.05682060914243205,-0.23804992232504227,0.04626062283773947,0.05880781074429424,0.022024675346463914,True,True,0.09738052389522095,-0.26215494540068657,0.1375776758177834,18,16,0.03970241655243312,0.05682060914243205,0.017118192589998936,0.08272661802472012,0.006004133702782193,-0.2879498008035564,False,944
mean_depth,Base (mean snow depth),Missoula ranges (Montana Snowbowl),Early season,MT,transitional,25,7,-0.3379233724295155,0.11419220563413703,-0.11419220563413703,-0.3367088798489486,0.10184621443742065,0.12374552116436677,0.06858504956015944,True,False,0.09738052389522095,-0.34003991129358435,0.29516679355445313,9,9,0.11081149486204278,0.11419220563413703,0.0033807107720942448,0.30537380660492214,0.050226316336460824,-0.5700162757945614,False,944
